original_timestamp,timestamp,killer_id,victim_id,weapon_id,killer,victim,weapon
1725501573.458610,2024-09-05 11:59:33.458610,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 10: Player_138.25.249.81 now has 10 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501577.104618,2024-09-05 11:59:37.104618,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501578.935281,2024-09-05 11:59:38.935281,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 0 1: Player_138.25.249.93 gained the EXCELLENT award!\n]\x08 \x08Challenge: 0 302 1: Client 0 got award 302\n]'
1725501580.908617,2024-09-05 11:59:40.908617,3,0,8,Player_138.25.249.81,Player_138.25.249.93,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 11: Player_138.25.249.81 now has 11 points\n]'
1725501584.446380,2024-09-05 11:59:44.446380,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501591.658627,2024-09-05 11:59:51.658627,1,2,11,Player_138.25.249.38,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]\x08 \x08Challenge: 1 206 1: Client 1 got award 206\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501592.808447,2024-09-05 11:59:52.808447,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 12: Player_138.25.249.81 now has 12 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501596.708558,2024-09-05 11:59:56.708558,3,2,7,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 13: Player_138.25.249.81 now has 13 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501600.163397,2024-09-05 12:00:00.163397,2,0,3,Player_138.25.249.94,Player_138.25.249.93,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 5: Player_138.25.249.94 now has 5 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501601.338506,2024-09-05 12:00:01.338506,1,3,10,Player_138.25.249.38,Player_138.25.249.81,MOD_RAILGUN\n]\x08 \x08PlayerScore: 1 5: Player_138.25.249.38 now has 5 points\n]\x08 \x08Challenge: 1 208 1: Client 1 got award 208\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501609.958323,2024-09-05 12:00:09.958323,1,3,8,Player_138.25.249.38,Player_138.25.249.81,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 6: Player_138.25.249.38 now has 6 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501610.358356,2024-09-05 12:00:10.358356,1,0,8,Player_138.25.249.38,Player_138.25.249.93,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 7: Player_138.25.249.38 now has 7 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Award: 1 1: Player_138.25.249.38 gained the EXCELLENT award!\n]\x08 \x08Challenge: 1 302 1: Client 1 got award 302\n]'
1725501612.658430,2024-09-05 12:00:12.658430,1,2,8,Player_138.25.249.38,Player_138.25.249.94,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 8: Player_138.25.249.38 now has 8 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Award: 1 1: Player_138.25.249.38 gained the EXCELLENT award!\n]\x08 \x08Challenge: 1 302 1: Client 1 got award 302\n]'
1725501621.392456,2024-09-05 12:00:21.392456,0,1,1,Player_138.25.249.93,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 8: Player_138.25.249.93 now has 8 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501625.158392,2024-09-05 12:00:25.158392,1,2,6,Player_138.25.249.38,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 9: Player_138.25.249.38 now has 9 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501626.008530,2024-09-05 12:00:26.008530,1,3,6,Player_138.25.249.38,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 10: Player_138.25.249.38 now has 10 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Award: 1 1: Player_138.25.249.38 gained the EXCELLENT award!\n]\x08 \x08Challenge: 1 302 1: Client 1 got award 302\n]'
1725501641.258324,2024-09-05 12:00:41.258324,3,2,7,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 14: Player_138.25.249.81 now has 14 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501642.808598,2024-09-05 12:00:42.808598,1,0,7,Player_138.25.249.38,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 1 11: Player_138.25.249.38 now has 11 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501648.258401,2024-09-05 12:00:48.258401,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 15: Player_138.25.249.81 now has 15 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501649.836302,2024-09-05 12:00:49.836302,2,3,3,Player_138.25.249.94,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 6: Player_138.25.249.94 now has 6 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501650.108454,2024-09-05 12:00:50.108454,3,1,6,Player_138.25.249.81,Player_138.25.249.38,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 16: Player_138.25.249.81 now has 16 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 3 1: Player_138.25.249.81 gained the EXCELLENT award!\n]\x08 \x08Challenge: 3 302 1: Client 3 got award 302\n]'
1725501658.104272,2024-09-05 12:00:58.104272,0,2,11,Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.93 now has 9 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501659.608686,2024-09-05 12:00:59.608686,1,0,6,Player_138.25.249.38,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 12: Player_138.25.249.38 now has 12 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501661.939886,2024-09-05 12:01:01.939886,2,3,3,Player_138.25.249.94,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 7: Player_138.25.249.94 now has 7 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501663.008437,2024-09-05 12:01:03.008437,3,1,5,Player_138.25.249.81,Player_138.25.249.38,MOD_GRENADE_SPLASH\n]'
1725501665.458338,2024-09-05 12:01:05.458338,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501670.770280,2024-09-05 12:01:10.770280,1,0,11,Player_138.25.249.38,Player_138.25.249.93,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 1 13: Player_138.25.249.38 now has 13 points\n]\x08 \x08Challenge: 1 206 1: Client 1 got award 206\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501674.438380,2024-09-05 12:01:14.438380,3,0,10,Player_138.25.249.81,Player_138.25.249.93,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 18: Player_138.25.249.81 now has 18 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Award: 3 2: Player_138.25.249.81 gained the IMPRESSIVE award!\n]'
1725501679.933168,2024-09-05 12:01:19.933168,3,1,10,Player_138.25.249.81,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 19: Player_138.25.249.81 now has 19 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501681.058542,2024-09-05 12:01:21.058542,2,3,6,Player_138.25.249.94,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 8: Player_138.25.249.94 now has 8 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501683.921412,2024-09-05 12:01:23.921412,0,2,11,Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 11: Player_138.25.249.93 now has 11 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501687.558320,2024-09-05 12:01:27.558320,0,0,7,Player_138.25.249.93,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]'
1725501694.608462,2024-09-05 12:01:34.608462,3,0,6,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 20: Player_138.25.249.81 now has 20 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501697.458341,2024-09-05 12:01:37.458341,1,2,7,Player_138.25.249.38,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 1 14: Player_138.25.249.38 now has 14 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501715.253105,2024-09-05 12:01:55.253105,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]'
1725501738.908461,2024-09-05 12:02:18.908461,2,1,8,Player_138.25.249.94,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 207 1: Client 2 got award 207\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501744.362984,2024-09-05 12:02:24.362984,1,2,3,Player_138.25.249.38,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501760.117907,2024-09-05 12:02:40.117907,3,2,10,Player_138.25.249.81,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Challenge: 3 401 1: Client 3 got award 401\n]'
1725501768.318927,2024-09-05 12:02:48.318927,3,2,10,Player_138.25.249.81,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Challenge: 3 401 1: Client 3 got award 401\n]\x08 \x08Award: 3 2: Player_138.25.249.81 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 3 301 1: Client 3 got award 301\n]'
1725501808.674073,2024-09-05 12:03:28.674073,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725501826.377338,2024-09-05 12:03:46.377338,1022,1,22,<world>,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 0: Player_138.25.249.38 now has 0 points\n]'
1725501835.011970,2024-09-05 12:03:55.011970,3,2,10,Player_138.25.249.81,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501855.808500,2024-09-05 12:04:15.808500,2,1,6,Player_138.25.249.94,Player_138.25.249.38,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501871.850090,2024-09-05 12:04:31.850090,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725501880.072871,2024-09-05 12:04:40.072871,1,2,3,Player_138.25.249.38,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501887.515645,2024-09-05 12:04:47.515645,1,0,22,Player_138.25.249.38,Player_138.25.249.93,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 214 1: Client 1 got award 214\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501887.762891,2024-09-05 12:04:47.762891,2,1,22,Player_138.25.249.94,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 214 1: Client 2 got award 214\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501890.516539,2024-09-05 12:04:50.516539,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725501897.106697,2024-09-05 12:04:57.106697,2,3,3,Player_138.25.249.94,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 2 weapon_grenadelauncher\n]'
1725501897.758282,2024-09-05 12:04:57.758282,2,0,4,Player_138.25.249.94,Player_138.25.249.93,MOD_GRENADE\n]\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Award: 2 1: Player_138.25.249.94 gained the EXCELLENT award!\n]\x08'
1725501912.359212,2024-09-05 12:05:12.359212,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501921.558927,2024-09-05 12:05:21.558927,3,2,1,Player_138.25.249.81,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501924.870424,2024-09-05 12:05:24.870424,3,1,1,Player_138.25.249.81,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501934.440435,2024-09-05 12:05:34.440435,0,1,1,Player_138.25.249.93,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501939.506855,2024-09-05 12:05:39.506855,0,3,1,Player_138.25.249.93,Player_138.25.249.81,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501949.508589,2024-09-05 12:05:49.508589,2,3,8,Player_138.25.249.94,Player_138.25.249.81,MOD_PLASMA\n]\x08 \x08PlayerScore: 2 3: Player_138.25.249.94 now has 3 points\n]\x08 \x08Challenge: 2 207 1: Client 2 got award 207\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501958.723518,2024-09-05 12:05:58.723518,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\n]'
1725501963.072314,2024-09-05 12:06:03.072314,1022,1,22,<world>,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]'
1725501981.597450,2024-09-05 12:06:21.597450,3,2,10,Player_138.25.249.81,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 6: Player_138.25.249.81 now has 6 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Award: 3 2: Player_138.25.249.81 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 3 301 1: Client 3 got award 301\n]'
1725501984.885456,2024-09-05 12:06:24.885456,1022,0,22,<world>,Player_138.25.249.93,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]'
1725501985.508445,2024-09-05 12:06:25.508445,1,3,8,Player_138.25.249.38,Player_138.25.249.81,MOD_PLASMA\n]'
1725502001.051591,2024-09-05 12:06:41.051591,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502027.028854,2024-09-05 12:07:07.028854,0,2,10,Player_138.25.249.93,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Award: 0 2: Player_138.25.249.93 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 0 301 1: Client 0 got award 301\n]'
1725502054.258537,2024-09-05 12:07:34.258537,2,0,7,Player_138.25.249.94,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502058.108385,2024-09-05 12:07:38.108385,2,3,6,Player_138.25.249.94,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502058.940733,2024-09-05 12:07:38.940733,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]'
1725502068.758627,2024-09-05 12:07:48.758627,0,2,6,Player_138.25.249.93,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502075.406812,2024-09-05 12:07:55.406812,3,2,1,Player_138.25.249.81,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502083.662549,2024-09-05 12:08:03.662549,2,0,11,Player_138.25.249.94,Player_138.25.249.93,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 3: Player_138.25.249.94 now has 3 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502093.966474,2024-09-05 12:08:13.966474,2,0,10,Player_138.25.249.94,Player_138.25.249.93,MOD_RAILGUN\n]\x08 \x08PlayerScore: 2 4: Player_138.25.249.94 now has 4 points\n]\x08 \x08Challenge: 2 208 1: Client 2 got award 208\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502102.058532,2024-09-05 12:08:22.058532,0,3,7,Player_138.25.249.93,Player_138.25.249.81,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502113.784265,2024-09-05 12:08:33.784265,3,1,3,Player_138.25.249.81,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 202 1: Client 3 got award 202\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
